item,itemLabel,startDate,endDate,psid
Q108213037,Anatolie Nosatîi,2021-08-01,,Q108213037-CA6A0BE8-5BCE-4088-8574-D7BD8D9CA7F7
Q12722888,Boris Gămurari,1999-05-01,2001-03-01,Q12722888-55ED4EC3-3A74-46AF-82D5-57A810E1E3AB
Q12730819,Ion Coropcean,2007-06-11,2007-07-16,Q12730819-BE6FEFDC-2E59-46E9-BA1B-223EE1B193A4
Q12742618,Tudor Colesniuc,2004-10-15,2004-12-29,Q12742618-95F12ED5-23E0-4065-A157-3C802F73196B
Q12743076,Valeriu Troenco,2014-04-05,2015-02-18,Q12743076-C972F6CF-CB0D-4DAA-9155-969702AA839F
Q12743386,Victor Gaiciuc,2020-11-09,2021-08-05,Q12743386-3CADB21D-B3EF-4823-A61B-20440F4CB2F4
Q12743386,Victor Gaiciuc,2001-04-19,2004-10-15,Q12743386-B5CC65F0-5547-4248-82C2-9856B7A6A7ED
Q12743386,Victor Gaiciuc,2019-11-14,2020-03-16,Q12743386-B6437E86-DD7E-40C1-8CFA-DEE847E03EF0
Q18539369,Pavel Creangă,1992-07-29,1997-01-24,Q18539369-4510A638-45C6-4BE7-B080-E6CA336B71D4
Q18549263,Vitalie Vrabie,2007-07-16,2009-09-25,Q18549263-2B6A25D5-2376-4137-BEC9-C3E46ADF5474
Q20430982,Viorel Cibotaru,2015-02-18,2015-07-30,Q20430982-152EF03A-E639-4227-83DD-3EEADF5AA22B
Q3553727,Valeriu Pleșca,2004-12-29,2007-06-11,Q3553727-2D4BD40C-D8F2-45A5-977E-FC0EDFEAC5D0
Q3801395,Ion Costaș,1992-02-05,1992-07-29,Q3801395-5434EEDB-3CF6-4886-88D1-6966499B0EAC
Q4346388,Valeriu Pasat,1997-01-24,1999-05-11,Q4346388-CBB784C2-C788-433A-84F1-B6CC6A1EE3A3
Q47494844,Eugen Sturza,2017-10-24,2019-06-08,Q47494844-208BF083-BAB9-476E-96A2-733ACCD7BC30
Q4752069,Anatol Șalaru,2015-07-30,2016-12-27,Q4752069-FB1912D0-D7B0-407C-A054-2B921EE865BB
Q64746574,Pavel Voicu,2019-06-08,2019-11-14,Q64746574-C05AB114-3EF2-4005-B8F8-CB402E2529C5
Q7936853,Vitalie Marinuța,2009-09-25,2014-02-27,Q7936853-DCA81640-BC3D-4C45-92A3-58B2550E4DB8
Q87961244,Alexandru Pînzari,2020-03-16,2020-11-09,Q87961244-51C28E59-EB4B-4F61-A494-E4348435AF6D
